"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1147","Открытие формы отчета ""Поступление и отгрузка товаров"" (ПоступлениеИОтгрузкаТоваров)","","Wed Apr 23 13:38:39 MSK 2025","passed","Wed Apr 23 13:38:40 MSK 2025","","","",""
"","1216","Открытие формы списка документа ""Заявка на возврат товаров от клиента"" (ЗаявкаНаВозвратТоваровОтКлиента)","","Wed Apr 23 12:40:23 MSK 2025","passed","Wed Apr 23 12:40:25 MSK 2025","","","",""
"","2605","Копирование элемента справочника ""Виды документов физических лиц"" (ВидыДокументовФизическихЛиц)","","Wed Apr 23 12:11:03 MSK 2025","passed","Wed Apr 23 12:11:06 MSK 2025","","","",""
"","1074","Открытие формы документа ""Распределение НДС"" (РаспределениеНДС)","","Wed Apr 23 12:46:02 MSK 2025","passed","Wed Apr 23 12:46:03 MSK 2025","","","",""
"","1009","Открытие формы списка плана видов характеристик ""Вопросы для анкетирования"" (ВопросыДляАнкетирования)","","Wed Apr 23 13:11:37 MSK 2025","passed","Wed Apr 23 13:11:38 MSK 2025","","","",""
"","1336","Открытие формы документа ""Заявка на доставку"" (ЗаявкаНаДоставку)","","Wed Apr 23 12:47:35 MSK 2025","passed","Wed Apr 23 12:47:36 MSK 2025","","","",""
"","2285","Копирование элемента справочника ""Дополнительные значения (иерархия)"" (ЗначенияСвойствОбъектовИерархия)","","Wed Apr 23 12:14:53 MSK 2025","passed","Wed Apr 23 12:14:55 MSK 2025","","","",""
"","1123","Открытие формы списка регистра сведений ""Фамилия, имя, отчество физического лица"" (ФИОФизическихЛиц)","","Wed Apr 23 13:45:54 MSK 2025","passed","Wed Apr 23 13:45:55 MSK 2025","","","",""
"","1272","Открытие формы отчета ""Проблемы проверки контрагентов"" (ПроблемыПроверкиКонтрагентов)","","Wed Apr 23 13:37:27 MSK 2025","passed","Wed Apr 23 13:37:28 MSK 2025","","","",""
"","2313","Копирование элемента группы справочника ""Профили маркеров (Фокус)"" (Фокус_ПрофилиМаркеров)","","Wed Apr 23 12:37:07 MSK 2025","passed","Wed Apr 23 12:37:09 MSK 2025","","","",""
"","924","Открытие формы документа ""Установка лимита спецификаций (ЯРВЕТ)"" (УстановкаЛимитаСоглашений)","","Wed Apr 23 12:46:51 MSK 2025","passed","Wed Apr 23 12:46:52 MSK 2025","","","",""
"","966","Открытие формы регистра сведений ""История изменения форматов магазинов"" (ИсторияИзмененияФорматовМагазинов)","","Wed Apr 23 13:47:02 MSK 2025","passed","Wed Apr 23 13:47:03 MSK 2025","","","",""
"","941","Открытие формы списка регистра сведений ""Ассортимент"" (Ассортимент)","","Wed Apr 23 13:42:23 MSK 2025","passed","Wed Apr 23 13:42:24 MSK 2025","","","",""
"","1143","Открытие формы регистра сведений ""Составы групп пользователей"" (СоставыГруппПользователей)","","Wed Apr 23 13:48:05 MSK 2025","passed","Wed Apr 23 13:48:06 MSK 2025","","","",""
"","2583","Копирование элемента справочника ""Прочие расходы"" (ПрочиеРасходы)","","Wed Apr 23 12:21:18 MSK 2025","passed","Wed Apr 23 12:21:21 MSK 2025","","","",""
"","1035","Открытие формы списка документа ""Закрытие акций"" (ЗакрытиеАкций)","","Wed Apr 23 12:43:08 MSK 2025","passed","Wed Apr 23 12:43:09 MSK 2025","","","",""
"","913","Открытие формы регистра сведений ""Журнал аудита"" (ЖурналАудитаОбменСБанками)","","Wed Apr 23 13:46:53 MSK 2025","passed","Wed Apr 23 13:46:54 MSK 2025","","","",""
"","1096","Открытие формы списка справочника ""Ключи аналитики учета номенклатуры"" (КлючиАналитикиУчетаНоменклатуры)","","Wed Apr 23 12:03:38 MSK 2025","passed","Wed Apr 23 12:03:39 MSK 2025","","","",""
"","1120","Открытие формы списка документа ""Счет-фактура полученный от комитента (принципала)"" (СчетФактураКомитента)","","Wed Apr 23 12:42:29 MSK 2025","passed","Wed Apr 23 12:42:30 MSK 2025","","","",""
"","928","Открытие формы списка регистра сведений ""Настройки отправителя"" (НастройкиОтправителя)","","Wed Apr 23 13:44:03 MSK 2025","passed","Wed Apr 23 13:44:04 MSK 2025","","","",""
"","1122","Открытие формы списка документа ""Электронное письмо исходящее"" (ЭлектронноеПисьмоИсходящее)","","Wed Apr 23 12:43:28 MSK 2025","passed","Wed Apr 23 12:43:29 MSK 2025","","","",""
"","1024","Открытие формы списка справочника ""Регистрации в налоговом органе"" (РегистрацииВНалоговомОргане)","","Wed Apr 23 12:05:07 MSK 2025","passed","Wed Apr 23 12:05:08 MSK 2025","","","",""
"","1105","Открытие формы списка документа ""Сообщение ЭДО"" (СообщениеЭДО)","","Wed Apr 23 12:42:18 MSK 2025","passed","Wed Apr 23 12:42:19 MSK 2025","","","",""
"","1219","Открытие формы списка документа ""Поступление услуг и прочих активов"" (ПоступлениеУслугПрочихАктивов)","","Wed Apr 23 12:41:46 MSK 2025","passed","Wed Apr 23 12:41:47 MSK 2025","","","",""
"","2318","Копирование элемента справочника ""Правила размещения файлов в томах"" (ПравилаРазмещенияФайловВТомах)","","Wed Apr 23 12:33:38 MSK 2025","passed","Wed Apr 23 12:33:40 MSK 2025","","","",""
"","3062","Копирование элемента справочника ""Виды карт лояльности"" (ВидыКартЛояльности)","","Wed Apr 23 12:11:32 MSK 2025","passed","Wed Apr 23 12:11:35 MSK 2025","","","",""
"","1395","Открытие формы документа ""Установка цен номенклатуры"" (УстановкаЦенНоменклатуры)","","Wed Apr 23 12:47:18 MSK 2025","passed","Wed Apr 23 12:47:19 MSK 2025","","","",""
"","1157","Открытие формы документа ""Рассылка клиентам"" (РассылкаКлиентам)","","Wed Apr 23 12:46:06 MSK 2025","passed","Wed Apr 23 12:46:08 MSK 2025","","","",""
"","1578","Открытие формы отчета ""Даты запрета изменения"" (ДатыЗапретаИзменения)","","Wed Apr 23 13:32:20 MSK 2025","passed","Wed Apr 23 13:32:21 MSK 2025","","","",""
"","2298","Копирование элемента справочника ""Варианты графиков"" (ВариантыГрафиковКредитовИДепозитов)","","Wed Apr 23 12:09:58 MSK 2025","passed","Wed Apr 23 12:10:01 MSK 2025","","","",""
"","975","Открытие формы списка справочника ""Настройки создания расходных ордеров"" (НастройкиСозданияРасходныхОрдеров)","","Wed Apr 23 12:06:27 MSK 2025","passed","Wed Apr 23 12:06:28 MSK 2025","","","",""
"","2806","Копирование элемента справочника ""Ключи аналитики учета партий"" (КлючиАналитикиУчетаПартий)","","Wed Apr 23 12:15:56 MSK 2025","passed","Wed Apr 23 12:15:59 MSK 2025","","","",""
"","1111","Открытие формы списка справочника ""Информация о клиентах"" (ИнформацияОКлиентах)","","Wed Apr 23 12:06:52 MSK 2025","passed","Wed Apr 23 12:06:53 MSK 2025","","","",""
"","1000","Открытие формы документа ""Телефонный звонок"" (ТелефонныйЗвонок)","","Wed Apr 23 12:46:34 MSK 2025","passed","Wed Apr 23 12:46:35 MSK 2025","","","",""
"","40880","Печать элемента документа ""Передача товаров между организациями"" (ПередачаТоваровМеждуОрганизациями)","","Wed Apr 23 13:02:51 MSK 2025","passed","Wed Apr 23 13:03:32 MSK 2025","","","",""
"","3039","Копирование элемента справочника ""Настройки проверки цен в заказах"" (НастройкиПроверкиЦенВЗаказах)","","Wed Apr 23 12:32:27 MSK 2025","passed","Wed Apr 23 12:32:30 MSK 2025","","","",""
"","2271","Копирование элемента справочника ""Статьи затрат проектов"" (CRM_СтатьиЗатрат)","","Wed Apr 23 12:08:13 MSK 2025","passed","Wed Apr 23 12:08:15 MSK 2025","","","",""
"","964","Открытие формы плана видов характеристик ""Категории новостей"" (КатегорииНовостей)","","Wed Apr 23 13:11:57 MSK 2025","passed","Wed Apr 23 13:11:58 MSK 2025","","","",""
"","963","Открытие формы документа ""Закрытие остатков доступных бюджетов"" (ЯРВЕТ_ЗакрытиеОстатковДоступныхБюджетов)","","Wed Apr 23 12:46:57 MSK 2025","passed","Wed Apr 23 12:46:58 MSK 2025","","","",""
"","1744","Открытие формы списка справочника ""Товарные категории"" (ТоварныеКатегории)","","Wed Apr 23 12:05:36 MSK 2025","passed","Wed Apr 23 12:05:38 MSK 2025","","","",""
"","1352","Открытие формы отчета ""Прибыль по оплаченным отгрузкам"" (ВаловаяПрибыльПоОплаченнымОтгрузкам)","","Wed Apr 23 13:31:36 MSK 2025","passed","Wed Apr 23 13:31:37 MSK 2025","","","",""
"","1122","Открытие формы плана видов характеристик ""Дополнительные реквизиты и сведения"" (ДополнительныеРеквизитыИСведения)","","Wed Apr 23 13:11:54 MSK 2025","passed","Wed Apr 23 13:11:56 MSK 2025","","","",""
"","2610","Копирование элемента справочника ""Ключи аналитики учета по партнерам"" (КлючиАналитикиУчетаПоПартнерам)","","Wed Apr 23 12:15:59 MSK 2025","passed","Wed Apr 23 12:16:02 MSK 2025","","","",""
"","3042","Копирование элемента справочника ""Водители Maxoptra"" (ВодителиНеИсп)","","Wed Apr 23 12:10:58 MSK 2025","passed","Wed Apr 23 12:11:01 MSK 2025","","","",""
"","1038","Открытие формы документа ""Лист кассовой книги"" (ЛистКассовойКниги)","","Wed Apr 23 12:44:58 MSK 2025","passed","Wed Apr 23 12:44:59 MSK 2025","","","",""
"","1425","Открытие формы списка документа ""Пересортица товаров"" (ПересортицаТоваров)","","Wed Apr 23 12:41:30 MSK 2025","passed","Wed Apr 23 12:41:32 MSK 2025","","","",""
"","1191","Открытие формы списка документа ""Внутреннее потребление товаров"" (ВнутреннееПотреблениеТоваров)","","Wed Apr 23 12:39:47 MSK 2025","passed","Wed Apr 23 12:39:49 MSK 2025","","","",""
"","12843","Печать элемента документа ""Списание безналичных денежных средств"" (СписаниеБезналичныхДенежныхСредств)","","Wed Apr 23 13:08:06 MSK 2025","passed","Wed Apr 23 13:08:19 MSK 2025","","","",""
"","1043","Открытие формы отчета ""Отчет по заблокированным ячейкам"" (ЗаблокированныеЯчейки)","","Wed Apr 23 13:36:08 MSK 2025","passed","Wed Apr 23 13:36:09 MSK 2025","","","",""
"","2522","Копирование элемента справочника ""Должности клиента"" (CRM_Должности)","","Wed Apr 23 12:07:04 MSK 2025","passed","Wed Apr 23 12:07:06 MSK 2025","","","",""
"","916","Открытие формы регистра сведений ""Таблицы групп доступа"" (ТаблицыГруппДоступа)","","Wed Apr 23 13:48:06 MSK 2025","passed","Wed Apr 23 13:48:07 MSK 2025","","","",""
"","1246","Открытие формы отчета ""Квоты ассортимента"" (ТекущиеКвотыАссортимента)","","Wed Apr 23 13:38:25 MSK 2025","passed","Wed Apr 23 13:38:26 MSK 2025","","","",""
"","957","Открытие формы списка справочника ""Настройки обмена с MS Exchange"" (CRM_НастройкиОбменаСMSExchange)","","Wed Apr 23 12:01:34 MSK 2025","passed","Wed Apr 23 12:01:35 MSK 2025","","","",""
"","1500","Открытие формы отчета ""Исполнение плана закупок"" (ИсполнениеПланаЗакупок)","","Wed Apr 23 13:36:17 MSK 2025","passed","Wed Apr 23 13:36:18 MSK 2025","","","",""
"","12851","Копирование элемента справочника ""Версии мобильных приложений"" (ВерсииМобильныхПриложений)","","Wed Apr 23 12:10:35 MSK 2025","passed","Wed Apr 23 12:10:48 MSK 2025","","","",""
"","1102","Открытие формы отчета ""Контроль выданных подотчетному лицу авансов по заявке"" (КонтрольВыданныхПодотчетномуЛицуАвансовПоЗаявке)","","Wed Apr 23 13:36:40 MSK 2025","passed","Wed Apr 23 13:36:42 MSK 2025","","","",""
"","925","Открытие формы регистра сведений ""Настройка печати баннеров"" (ЯРВЕТ_НастройкиПечатиБаннеров)","","Wed Apr 23 13:48:13 MSK 2025","passed","Wed Apr 23 13:48:14 MSK 2025","","","",""
"","2323","Копирование элемента справочника ""ММП: Ключи шифрования"" (mmКлючи)","","Wed Apr 23 12:09:01 MSK 2025","passed","Wed Apr 23 12:09:04 MSK 2025","","","",""
"","1633","Открытие формы журнала документов ""Складские ордера"" (СкладскиеОрдера)","","Wed Apr 23 13:12:26 MSK 2025","passed","Wed Apr 23 13:12:28 MSK 2025","","","",""
"","7338","Печать элемента документа ""План продаж"" (ПланПродаж)","","Wed Apr 23 13:07:46 MSK 2025","passed","Wed Apr 23 13:07:54 MSK 2025","","","",""
"","1289","Открытие формы списка документа ""План продаж новый"" (ЯРВЕТ_ПланПродажНовый)","","Wed Apr 23 12:43:17 MSK 2025","passed","Wed Apr 23 12:43:19 MSK 2025","","","",""
"","1281","Открытие формы отчета ""(не используется) Поступления от поставщиков"" (АнализСебестоимостиТоваровПоПоставщикам)","","Wed Apr 23 13:30:42 MSK 2025","passed","Wed Apr 23 13:30:43 MSK 2025","","","",""
"","2640","Копирование элемента справочника ""Варианты классификации задолженности"" (ВариантыКлассификацииЗадолженности)","","Wed Apr 23 12:10:01 MSK 2025","passed","Wed Apr 23 12:10:03 MSK 2025","","","",""
"","1157","Открытие формы списка документа ""Ордер на отражение излишков товаров"" (ОрдерНаОтражениеИзлишковТоваров)","","Wed Apr 23 12:41:04 MSK 2025","passed","Wed Apr 23 12:41:05 MSK 2025","","","",""
"","906","Открытие формы регистра сведений ""ММП: Настройки"" (mmНастройки)","","Wed Apr 23 13:46:33 MSK 2025","passed","Wed Apr 23 13:46:33 MSK 2025","","","",""
"","898","Открытие формы регистра сведений ""Настройка контроля обеспечения"" (НастройкаКонтроляОбеспечения)","","Wed Apr 23 13:47:14 MSK 2025","passed","Wed Apr 23 13:47:15 MSK 2025","","","",""
"","1147","Открытие формы списка справочника ""Сообщения (Контур EDI)"" (КонтурEDI_Сообщения)","","Wed Apr 23 12:06:03 MSK 2025","passed","Wed Apr 23 12:06:04 MSK 2025","","","",""
"","2322","Копирование элемента группы справочника ""Шаблоны автотекста"" (CRM_ШаблоныАвтотекста)","","Wed Apr 23 12:08:26 MSK 2025","passed","Wed Apr 23 12:08:28 MSK 2025","","","",""
"","8019","Копирование элемента справочника ""Шаблоны анкет"" (ШаблоныАнкет)","","Wed Apr 23 12:34:21 MSK 2025","passed","Wed Apr 23 12:34:29 MSK 2025","","","",""
"","1128","Открытие формы обработки ""Печать этикеток и ценников"" (ПечатьЭтикетокИЦенников)","","Wed Apr 23 13:41:41 MSK 2025","passed","Wed Apr 23 13:41:42 MSK 2025","","","",""
"","982","Открытие формы обработки ""Быстрое освоение"" (CRM_БыстроеОсвоение)","","Wed Apr 23 13:40:29 MSK 2025","passed","Wed Apr 23 13:40:30 MSK 2025","","","",""
"","932","Открытие формы регистра сведений ""Соответствие номенклатуры ВетИС"" (СоответствиеНоменклатурыВЕТИС)","","Wed Apr 23 13:48:01 MSK 2025","passed","Wed Apr 23 13:48:02 MSK 2025","","","",""
"","2290","Копирование элемента группы справочника ""Марки (бренды)"" (Марки)","","Wed Apr 23 12:16:38 MSK 2025","passed","Wed Apr 23 12:16:40 MSK 2025","","","",""
"","1300","Открытие формы списка документа ""Заказ на внутреннее потребление"" (ЗаказНаВнутреннееПотребление)","","Wed Apr 23 12:40:12 MSK 2025","passed","Wed Apr 23 12:40:14 MSK 2025","","","",""
"","1229","Открытие формы списка справочника ""Внешние пользователи"" (ВнешниеПользователи)","","Wed Apr 23 12:02:44 MSK 2025","passed","Wed Apr 23 12:02:45 MSK 2025","","","",""
"","1194","Открытие формы журнала документов ""Передачи и возвраты товаров между организациями"" (ПередачиВозвратыТоваровМеждуОрганизациями)","","Wed Apr 23 13:12:19 MSK 2025","passed","Wed Apr 23 13:12:20 MSK 2025","","","",""
"","992","Открытие формы списка регистра сведений ""Применения ЕНВД"" (ПримененияЕНВД)","","Wed Apr 23 13:44:40 MSK 2025","passed","Wed Apr 23 13:44:41 MSK 2025","","","",""
"","2798","Копирование элемента справочника ""Причины отказов"" (CRM_ПричиныОтказов)","","Wed Apr 23 12:07:45 MSK 2025","passed","Wed Apr 23 12:07:48 MSK 2025","","","",""
"","914","Открытие формы регистра сведений ""Зависимости прав доступа"" (ЗависимостиПравДоступа)","","Wed Apr 23 13:46:55 MSK 2025","passed","Wed Apr 23 13:46:56 MSK 2025","","","",""
"","1214","Открытие формы списка документа ""Заказ на сборку (разборку)"" (ЗаказНаСборку)","","Wed Apr 23 12:40:15 MSK 2025","passed","Wed Apr 23 12:40:16 MSK 2025","","","",""
"","2721","Копирование элемента справочника ""Распределительные центры"" (ЯРВЕТ_РаспределительныеЦентры)","","Wed Apr 23 12:25:08 MSK 2025","passed","Wed Apr 23 12:25:11 MSK 2025","","","",""
"","1012","Открытие формы списка справочника ""Проекты"" (Проекты)","","Wed Apr 23 12:04:51 MSK 2025","passed","Wed Apr 23 12:04:52 MSK 2025","","","",""
"","997","Открытие формы обработки ""Загрузка товаров из внешних файлов"" (ЗагрузкаДанныхИзВнешнихФайлов)","","Wed Apr 23 13:40:41 MSK 2025","passed","Wed Apr 23 13:40:42 MSK 2025","","","",""
"","6336","Открытие формы отчета ""Деятельность организации с расшифровками"" (ДеятельностьОрганизацииСРасшифровками)","","Wed Apr 23 13:31:01 MSK 2025","passed","Wed Apr 23 13:31:07 MSK 2025","","","",""
"","931","Открытие формы документа ""Сообщение обмена с банками"" (СообщениеОбменСБанками)","","Wed Apr 23 12:46:37 MSK 2025","passed","Wed Apr 23 12:46:38 MSK 2025","","","",""
"","2297","Копирование элемента справочника ""Общие данные информационного центра"" (ОбщиеДанныеИнформационногоЦентра)","","Wed Apr 23 12:18:19 MSK 2025","passed","Wed Apr 23 12:18:21 MSK 2025","","","",""
"","2309","Копирование элемента справочника ""Форматы магазинов"" (ФорматыМагазинов)","","Wed Apr 23 12:31:04 MSK 2025","passed","Wed Apr 23 12:31:06 MSK 2025","","","",""
"","1214","Открытие формы списка регистра сведений ""Аналитика видов запасов"" (АналитикаВидовЗапасов)","","Wed Apr 23 13:42:19 MSK 2025","passed","Wed Apr 23 13:42:21 MSK 2025","","","",""
"","1014","Открытие формы списка регистра сведений ""Цены номенклатуры"" (ЦеныНоменклатуры)","","Wed Apr 23 13:45:56 MSK 2025","passed","Wed Apr 23 13:45:57 MSK 2025","","","",""
"","995","Открытие формы документа ""Счет-фактура выданный"" (СчетФактураВыданный)","","Wed Apr 23 12:46:26 MSK 2025","passed","Wed Apr 23 12:46:26 MSK 2025","","","",""
"","1264","Открытие формы документа ""Заявка на довоз, обмен товара"" (ЗаявкаНаОбменДовозТовара)","","Wed Apr 23 12:47:26 MSK 2025","passed","Wed Apr 23 12:47:27 MSK 2025","","","",""
"","979","Открытие формы списка справочника ""Шаблоны процентовка"" (ШаблоныПоказателейРасчетаЗП)","","Wed Apr 23 12:06:50 MSK 2025","passed","Wed Apr 23 12:06:51 MSK 2025","","","",""
"","1167","Открытие формы списка документа ""Распределение расходов будущих периодов"" (РаспределениеРасходовБудущихПериодов)","","Wed Apr 23 12:42:01 MSK 2025","passed","Wed Apr 23 12:42:02 MSK 2025","","","",""
"","1145","Открытие формы отчета ""Справка об исполнительской дисциплине (CRM)"" (CRM_СправкаОбИсполнительскойДисциплине)","","Wed Apr 23 13:13:02 MSK 2025","passed","Wed Apr 23 13:13:04 MSK 2025","","","",""
"","1229","Открытие формы регистра сведений ""Очередь исходящих сообщений"" (сшпОчередьИсходящихСообщений)","","Wed Apr 23 13:48:49 MSK 2025","passed","Wed Apr 23 13:48:51 MSK 2025","","","",""
"","1241","Открытие формы документа ""Списание безналичных денежных средств"" (СписаниеБезналичныхДенежныхСредств)","","Wed Apr 23 12:46:21 MSK 2025","passed","Wed Apr 23 12:46:22 MSK 2025","","","",""
"","1564","Открытие формы отчета ""Задолженность клиентов"" (СостояниеРасчетовСКлиентами)","","Wed Apr 23 13:38:06 MSK 2025","passed","Wed Apr 23 13:38:07 MSK 2025","","","",""
"","1142","Открытие формы списка регистра сведений ""Клиенты сегмента периодический"" (CRM_ПартнерыСегментаПериодический)","","Wed Apr 23 13:42:05 MSK 2025","passed","Wed Apr 23 13:42:06 MSK 2025","","","",""
"","2727","Копирование элемента справочника ""Цветовые категории личных задач"" (CRM_КатегорииПользователей)","","Wed Apr 23 12:07:10 MSK 2025","passed","Wed Apr 23 12:07:12 MSK 2025","","","",""
"","1046","Открытие формы списка справочника ""Номенклатура поставщиков"" (НоменклатураПоставщиков)","","Wed Apr 23 12:04:15 MSK 2025","passed","Wed Apr 23 12:04:16 MSK 2025","","","",""
"","1142","Открытие формы отчета ""Расхождения при поступлении ТТН ЕГАИС"" (АнализРасхожденийПриПоступленииАлкогольнойПродукции)","","Wed Apr 23 13:30:39 MSK 2025","passed","Wed Apr 23 13:30:40 MSK 2025","","","",""
"","1148","Открытие формы списка документа ""Ордер на отражение недостач товаров"" (ОрдерНаОтражениеНедостачТоваров)","","Wed Apr 23 12:41:05 MSK 2025","passed","Wed Apr 23 12:41:06 MSK 2025","","","",""
"","927","Открытие формы регистра сведений ""Каталог акционных товаров"" (ЯРВЕТ_КаталогАкционныхТоваров)","","Wed Apr 23 13:48:12 MSK 2025","passed","Wed Apr 23 13:48:13 MSK 2025","","","",""
"","1019","Открытие формы документа ""Инвентаризация товаров переданных на комиссию"" (ИнвертаризацияТоваровПереданныхНаКомиссию)","","Wed Apr 23 12:47:20 MSK 2025","passed","Wed Apr 23 12:47:21 MSK 2025","","","",""
"","1196","Открытие формы отчета ""Выполнение регулярных условий соглашений с клиентами"" (ВыполнениеУсловийСоглашенийСКлиентами)","","Wed Apr 23 13:32:01 MSK 2025","passed","Wed Apr 23 13:32:03 MSK 2025","","","",""
"","1253","Открытие формы отчета ""Задолженность с просрочкой поставщики"" (ЗадолженностьСПросрочкойПоставщики)","","Wed Apr 23 13:31:46 MSK 2025","passed","Wed Apr 23 13:31:47 MSK 2025","","","",""
"","3374","Копирование элемента справочника ""Шаблоны этикеток и ценников"" (ШаблоныЭтикетокИЦенников)","","Wed Apr 23 12:35:05 MSK 2025","passed","Wed Apr 23 12:35:08 MSK 2025","","","",""
"","2299","Копирование элемента справочника ""Группы доступа номенклатуры"" (ГруппыДоступаНоменклатуры)","","Wed Apr 23 12:12:50 MSK 2025","passed","Wed Apr 23 12:12:52 MSK 2025","","","",""
"","894","Открытие формы регистра сведений ""Кэш данных классификаторов"" (КэшДанныхКлассификаторов)","","Wed Apr 23 13:47:07 MSK 2025","passed","Wed Apr 23 13:47:08 MSK 2025","","","",""
"","1011","Открытие формы списка справочника ""Идентификаторы объектов расширений"" (ИдентификаторыОбъектовРасширений)","","Wed Apr 23 12:03:20 MSK 2025","passed","Wed Apr 23 12:03:21 MSK 2025","","","",""
"","1331","Открытие формы списка документа ""Коммерческое предложение клиенту"" (КоммерческоеПредложениеКлиенту)","","Wed Apr 23 12:40:37 MSK 2025","passed","Wed Apr 23 12:40:38 MSK 2025","","","",""
"","3179","Копирование элемента справочника ""Точки доставки (Контур EDI)"" (КонтурEDI_ТочкиДоставки)","","Wed Apr 23 12:30:17 MSK 2025","passed","Wed Apr 23 12:30:21 MSK 2025","","","",""
"","1036","Открытие формы обработки ""Загрузка классификатора банков"" (ЗагрузкаКлассификатораБанков)","","Wed Apr 23 13:40:38 MSK 2025","passed","Wed Apr 23 13:40:39 MSK 2025","","","",""
"","3070","Копирование элемента справочника ""CISLink настройки отправки данных"" (CISLink_НастройкиОтправкиДанных)","","Wed Apr 23 12:31:16 MSK 2025","passed","Wed Apr 23 12:31:19 MSK 2025","","","",""
"","3768","Копирование элемента группы справочника ""Номенклатура"" (Номенклатура)","","Wed Apr 23 12:17:55 MSK 2025","passed","Wed Apr 23 12:17:59 MSK 2025","","","",""
"","1126","Открытие формы списка документа ""Норматив распределения планов продаж по категориям"" (НормативРаспределенияПлановПродажПоКатегориям)","","Wed Apr 23 12:40:57 MSK 2025","passed","Wed Apr 23 12:40:58 MSK 2025","","","",""
"","1003","Открытие формы списка справочника ""Сообщения областей данных"" (СообщенияОбластейДанных)","","Wed Apr 23 12:05:26 MSK 2025","passed","Wed Apr 23 12:05:27 MSK 2025","","","",""
"","2293","Копирование элемента группы справочника ""Группы настроек финансового учета доходов/расходов"" (ГруппыФинансовогоУчетаДоходовРасходов)","","Wed Apr 23 12:13:17 MSK 2025","passed","Wed Apr 23 12:13:19 MSK 2025","","","",""
"","1304","Открытие формы отчета ""Выполнение сборки и отгрузки товаров"" (ТоварыКОтгрузке)","","Wed Apr 23 13:38:31 MSK 2025","passed","Wed Apr 23 13:38:32 MSK 2025","","","",""
"","2881","Копирование элемента справочника ""Шаблоны документов"" (CRM_ШаблоныОбъектов)","","Wed Apr 23 12:08:36 MSK 2025","passed","Wed Apr 23 12:08:39 MSK 2025","","","",""
"","1195","Открытие формы списка документа ""Отчет комитенту о продажах"" (ОтчетКомитенту)","","Wed Apr 23 12:41:18 MSK 2025","passed","Wed Apr 23 12:41:19 MSK 2025","","","",""
"","2316","Печать элемента документа ""Отчет комиссионера о списании"" (ОтчетКомиссионераОСписании)","","Wed Apr 23 12:57:55 MSK 2025","passed","Wed Apr 23 12:57:58 MSK 2025","","","",""
"","1166","Открытие формы отчета ""Состояние расчетов с комиссионерами"" (СостояниеРасчетовСКомиссионерами)","","Wed Apr 23 13:38:11 MSK 2025","passed","Wed Apr 23 13:38:12 MSK 2025","","","",""
"","2824","Копирование элемента справочника ""Правила интеграции объектов (Creatio)"" (CreatioПравилаИнтеграцииОбъектов)","","Wed Apr 23 12:32:07 MSK 2025","passed","Wed Apr 23 12:32:10 MSK 2025","","","",""
"","4501","Копирование элемента справочника ""Соглашения об условиях продаж"" (СоглашенияСКлиентами)","","Wed Apr 23 12:23:01 MSK 2025","passed","Wed Apr 23 12:23:05 MSK 2025","","","",""
"","2036","Открытие формы обработки ""Инструкция по использованию проверки контрагента"" (ИнструкцияПоИспользованиюПроверкиКонтрагента)","","Wed Apr 23 13:40:47 MSK 2025","passed","Wed Apr 23 13:40:49 MSK 2025","","","",""
"","1118","Открытие формы списка документа ""Запись книги продаж"" (ЗаписьКнигиПродаж)","","Wed Apr 23 12:40:19 MSK 2025","passed","Wed Apr 23 12:40:21 MSK 2025","","","",""
"","22759","Печать элемента документа ""Реализация услуг и прочих активов"" (РеализацияУслугПрочихАктивов)","","Wed Apr 23 13:06:53 MSK 2025","passed","Wed Apr 23 13:07:16 MSK 2025","","","",""
"","1017","Открытие формы списка справочника ""ОКВЭД"" (КлассификаторВидовЭкономическойДеятельности)","","Wed Apr 23 12:03:32 MSK 2025","passed","Wed Apr 23 12:03:33 MSK 2025","","","",""
"","1237","Открытие формы отчета ""План-факт (продажи)"" (ПланФактПродажи)","","Wed Apr 23 13:32:29 MSK 2025","passed","Wed Apr 23 13:32:30 MSK 2025","","","",""
"","947","Открытие формы документа ""Исковое заявление"" (ЯРВЕТ_ИсковоеЗаявление)","","Wed Apr 23 12:46:46 MSK 2025","passed","Wed Apr 23 12:46:47 MSK 2025","","","",""
"","1056","Открытие формы документа ""Счет-фактура полученный от комитента (принципала)"" (СчетФактураКомитента)","","Wed Apr 23 12:46:28 MSK 2025","passed","Wed Apr 23 12:46:29 MSK 2025","","","",""
"","1307","Открытие формы списка документа ""План продаж"" (ПланПродаж)","","Wed Apr 23 12:41:35 MSK 2025","passed","Wed Apr 23 12:41:36 MSK 2025","","","",""
"","1219","Открытие формы списка справочника ""Политики учета серий"" (ПолитикиУчетаСерий)","","Wed Apr 23 12:04:26 MSK 2025","passed","Wed Apr 23 12:04:27 MSK 2025","","","",""
"","971","Открытие формы документа ""Аннулирование подарочных сертификатов"" (АннулированиеПодарочныхСертификатов)","","Wed Apr 23 12:43:48 MSK 2025","passed","Wed Apr 23 12:43:49 MSK 2025","","","",""
"","1405","Открытие формы списка документа ""Событие"" (CRM_Событие)","","Wed Apr 23 12:39:26 MSK 2025","passed","Wed Apr 23 12:39:27 MSK 2025","","","",""
